Fecha,Totales,Recuperados,Muertes,Hospitalizados
2020-06-01,197393.51986437227,168992.70853120674,2794.4037261412464,3570.3395060492203
2020-06-02,212432.3126285939,181886.47512120727,3008.6240965041998,3840.5600249284903
2020-06-03,228602.41683082707,195751.95282367934,3239.05769799991,4131.005856377442
2020-06-04,245987.4307122489,210661.22186482095,3486.9180493825556,4443.155390989452
2020-06-05,264676.895292159,226691.52961577056,3753.5073728419234,4778.589543983286
2020-06-06,284766.6803034728,243925.63299492048,4040.22274548092,5138.997996692805
2020-06-07,306359.3894580689,262452.1591603951,4348.562625282489,5526.185678781431
2020-06-08,329564.78506665817,282365.984751037,4680.133766009374,5942.0794760964
2020-06-09,354500.23184664437,303768.6337992047,5036.658534575158,6388.735143545013
2020-06-10,381291.1595234272,326768.6942747028,5419.982643187859,6868.344395934677
2020-06-11,410071.5435612492,351482.25302235916,5832.08330694394,7383.242142269812
2020-06-12,440984.4030442189,378033.3486219853,6275.077835480127,7935.913820436603
2020-06-13,474182.3143616072,406554.44142427336,6751.232664706324,8529.002779425444
2020-06-14,509827.93892883166,437186.8996949522,7262.97283147185,9165.317645134957
2020-06-15,548094.5626916667,470081.50042746804,7812.891890179949,9847.83959327032
2020-06-16,589166.6446112443,505398.94295671355,8403.762265776166,10579.729438800909
2020-06-17,633240.3707068546,543310.3730181352,9038.546032104223,11364.334435801286
2020-06-18,680524.2095384656,583997.9143433673,9720.406098252299,12205.194664211573
2020-06-19,731239.4642383464,627655.2042612932,10452.717778104992,13106.048861094787
2020-06-20,785620.8153494749,674487.9290787231,11239.080709770678,14070.83953335811
2020-06-21,843916.8477976653,724714.3542453903,12083.331081772169,15103.7171667154
2020-06-22,906390.5543168569,778565.8434627502,12989.55411177509,16209.04332203901
2020-06-23,973319.8065680255,836287.3599760548,13962.096711097432,17391.3923854069
2020-06-24,1044997.7840503716,898137.9422977242,15005.580254221844,18655.551712423232
2020-06-25,1121733.3497118198,964391.1455534042,16124.91335696724,20006.519881228836
2020-06-26,1203851.359942398,1035335.4385302645,17325.304549840967,21449.50274261589
2020-06-27,1291692.895402574,1111274.5453543186,18612.27471439792,22989.906930578356
2020-06-28,1385615.397929483,1192527.7195491889,19991.66913023263,24633.330473409835
2020-06-29,1485992.6976148975,1279429.9370580222,21469.668958637216,26385.55012525195
2020-06-30,1593214.9131053577,1372331.993674886,23052.801966152336,28252.50502216266
2020-07-01,1707688.2072909276,1471600.4912708576,24747.95226748209,30240.27625690718
2020-07-02,1829834.379886734,1577617.6962596925,26562.368842896525,32355.06196458513
2020-07-03,1960090.27804098,1690781.2529827897,28503.67256077162,34603.14751892136
2020-07-04,2098907.0061016195,1811503.7341653237,30579.86141190691,36990.870458761085
2020-07-05,2246748.9161242074,1940212.01037425,32799.31363943258,39524.579798351384
2020-07-06,2404092.361691401,2077346.4205697852,35170.78842733366,42210.58942573493
2020-07-07,2571424.1992260604,2223359.7264647656,37703.42379287776,45055.12536335218
2020-07-08,2749240.023296306,2378715.834572352,40406.73131467887,48064.26675587934
2020-07-09,2938042.12550398,2543888.271611615,43290.587320031635,51243.88056420022
2020-07-10,3138337.1704738997,2719358.4014261183,46365.22015388366,54599.550082449794
2020-07-11,3350633.5872526662,2905613.3748146323,49641.19315883065,58136.497557722505
2020-07-12,3575438.680085163,3103143.8077197764,53129.38301229401,61859.501378737834
2020-07-13,3813255.4690275495,3312441.188089261,56840.95309501825,65772.80850864427
2020-07-14,4064579.2780948672,3533995.0174025493,60787.32160553693,69880.04306484858
2020-07-15,4329894.096493459,3768289.6992917582,64980.12418942784,74184.11219016112
2020-07-16,4609668.74675923,4015801.194780444,69431.1709208375,78687.11060763661
2020-07-17,4904352.902058242,4276993.471268055,74152.39755729568,83390.22549726309
2020-07-18,5214373.003192148,4552314.780295109,79155.81108713147,88293.64356517923
2020-07-19,5540128.13362017,4842193.807072538,84453.42970104226,93396.46238269575
2020-07-20,5881985.917650029,5147035.742432316,90057.21744400397,98696.60823897971
2020-07-21,6240278.512423978,5467218.334892571,95979.01393834277,104190.76286291506
2020-07-22,6615298.767986828,5803087.986531666,102230.45971011766,109874.30141136794
2020-07-23,7007296.631146019,6154955.960916578,108822.91779479975,115741.2440786928
2020-07-24,7416475.867643286,6523094.774020166,115767.3924395213,121784.22354358062
2020-07-25,7842991.1730621075,6907734.8395080445,123074.44585213614,127994.47022516535
2020-07-26,8286945.735717849,7309061.43765706,130754.11406564606,134361.8169658965
2020-07-27,8748389.304488786,7727212.072251729,138815.82308359985,140874.72429476827
2020-07-28,9227316.80128723,8162274.271980323,147268.30654128597,147520.32685821725
